customer_id,signup_date,last_active_date,tenure_days,segment,plan_type,region,device,acquisition_channel,sessions_last_30d,avg_session_duration,feature_usage_score,engagement_score,revenue,lifetime_value,churn,churn_date,churn_reason,retention_flag,revenue_at_risk,churn_rate,retention_rate,engagement_band,tenure_band
C0141,2024-08-18,2025-01-27,162,Individual,Basic,APAC,Mobile,Paid,41,3.92,69,28.4,281.21,696.05,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C0142,2024-08-28,2024-11-21,85,SMB,Standard,EU,Desktop,Organic,11,9.83,68,37.0,280.87,746.18,1,2024-12-17,Service Issues,0,280.87,100,0,Medium Engagement,31–90 Days
C0143,2024-02-21,2024-05-27,96,Individual,Basic,EU,Mobile,Organic,36,2.21,13,14.7,258.63,744.46,1,2024-06-21,Price,0,258.63,100,0,Low Engagement,91–180 Days
C0144,2024-04-05,2024-08-09,126,Individual,Premium,APAC,Desktop,Paid,8,3.83,41,17.3,84.7,145.16,1,2024-08-18,Price,0,84.7,100,0,Low Engagement,91–180 Days
C0145,2024-08-09,2025-07-26,351,Enterprise,Basic,APAC,Desktop,Paid,22,5.37,49,25.2,258.12,811.07,1,2025-07-30,Service Issues,0,258.12,100,0,Medium Engagement,181+ Days
C0146,2024-08-18,2024-09-23,36,SMB,Basic,EU,Desktop,Paid,7,5.3,60,23.6,101.17,239.88,1,2024-10-09,Price,0,101.17,100,0,Low Engagement,31–90 Days
C0147,2024-08-24,2025-07-12,322,SMB,Standard,EU,Desktop,Organic,31,5.24,3,19.8,80.55,132.48,1,2025-08-06,Better Alternative,0,80.55,100,0,Low Engagement,181+ Days
C0148,2024-05-22,2025-03-14,296,SMB,Basic,APAC,Mobile,Referral,47,2.58,71,26.5,467.67,1436.85,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0149,2024-06-19,2024-11-09,143,Individual,Basic,APAC,Desktop,Paid,13,2.3,87,21.4,310.38,699.57,0,,Unknown,1,0.0,0,100,Low Engagement,91–180 Days
C0150,2024-01-29,2024-09-13,228,SMB,Standard,EU,Desktop,Paid,26,3.29,74,24.5,336.56,572.4,1,2024-09-16,Price,0,336.56,100,0,Low Engagement,181+ Days
C0151,2024-02-05,2024-07-31,177,Enterprise,Standard,EU,Desktop,Paid,24,9.23,16,30.3,212.86,589.1,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C0152,2024-01-13,2024-04-29,107,Individual,Standard,EU,Mobile,Organic,12,2.02,84,20.0,456.31,1487.69,1,2024-05-02,Low Engagement,0,456.31,100,0,Low Engagement,91–180 Days
C0153,2024-06-08,2025-03-12,277,SMB,Basic,US,Mobile,Organic,20,7.82,56,32.0,326.21,1068.5,1,2025-03-30,Price,0,326.21,100,0,Medium Engagement,181+ Days
C0154,2024-11-22,2025-07-26,246,Individual,Standard,EU,Desktop,Referral,44,7.82,89,41.7,389.2,1329.25,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0155,2024-07-05,2025-05-19,318,SMB,Basic,US,Desktop,Paid,30,8.29,47,33.8,196.91,637.08,1,2025-06-16,Low Engagement,0,196.91,100,0,Medium Engagement,181+ Days
C0156,2024-08-30,2025-02-28,182,Individual,Standard,APAC,Desktop,Organic,36,8.98,43,36.1,480.81,723.27,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0157,2024-03-26,2024-10-11,199,Enterprise,Standard,APAC,Desktop,Referral,47,3.37,44,24.4,413.82,935.43,1,2024-10-13,Service Issues,0,413.82,100,0,Low Engagement,181+ Days
C0158,2024-10-10,2025-02-18,131,SMB,Standard,EU,Desktop,Paid,42,3.02,90,29.4,429.9,1348.63,1,2025-03-01,Service Issues,0,429.9,100,0,Medium Engagement,91–180 Days
C0159,2024-03-06,2024-04-30,55,SMB,Basic,APAC,Desktop,Organic,4,5.19,79,25.6,102.65,229.17,1,2024-05-03,Better Alternative,0,102.65,100,0,Medium Engagement,31–90 Days
C0160,2024-06-18,2024-08-30,73,Enterprise,Basic,APAC,Mobile,Paid,12,3.39,89,24.2,150.06,405.63,1,2024-09-22,Low Engagement,0,150.06,100,0,Low Engagement,31–90 Days
C0161,2024-02-14,2024-07-02,139,Individual,Basic,APAC,Desktop,Paid,27,7.61,32,29.2,157.1,426.15,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C0162,2024-03-02,2025-01-15,319,Individual,Basic,APAC,Desktop,Organic,42,6.72,30,29.7,150.04,334.6,1,2025-01-24,Better Alternative,0,150.04,100,0,Medium Engagement,181+ Days
C0163,2024-05-13,2024-12-01,202,Individual,Basic,US,Desktop,Organic,24,8.87,46,33.9,430.6,1424.83,1,2024-12-03,Service Issues,0,430.6,100,0,Medium Engagement,181+ Days
C0164,2024-10-10,2025-08-22,316,SMB,Standard,US,Desktop,Organic,34,1.74,5,11.9,35.3,88.48,1,2025-09-10,Low Engagement,0,35.3,100,0,Low Engagement,181+ Days
C0165,2024-01-28,2024-08-05,190,SMB,Basic,EU,Desktop,Paid,46,9.24,71,43.0,56.53,137.34,1,2024-08-20,Service Issues,0,56.53,100,0,Medium Engagement,181+ Days
C0166,2024-04-17,2025-02-12,301,SMB,Premium,EU,Desktop,Paid,38,3.64,70,27.2,151.48,529.43,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0167,2024-02-13,2024-11-30,291,Enterprise,Basic,EU,Mobile,Referral,6,5.42,33,19.7,115.94,288.34,1,2024-12-21,Better Alternative,0,115.94,100,0,Low Engagement,181+ Days
C0168,2024-12-05,2025-01-12,38,Individual,Standard,APAC,Mobile,Paid,37,4.95,52,27.6,131.29,243.78,1,2025-01-17,Better Alternative,0,131.29,100,0,Medium Engagement,31–90 Days
C0169,2024-10-12,2025-03-19,158,Enterprise,Standard,APAC,Mobile,Organic,31,7.84,13,27.8,403.01,1018.06,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C0170,2024-11-26,2025-08-29,276,SMB,Basic,US,Mobile,Paid,2,4.78,15,14.6,290.3,908.07,1,2025-09-25,Service Issues,0,290.3,100,0,Low Engagement,181+ Days
C0171,2024-05-07,2025-03-08,305,Enterprise,Basic,US,Mobile,Referral,44,9.49,42,38.8,22.77,69.53,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0172,2024-12-13,2025-01-02,20,Individual,Standard,EU,Mobile,Referral,38,9.12,72,41.2,226.07,695.65,1,2025-01-09,Low Engagement,0,226.07,100,0,Medium Engagement,0–30 Days
C0173,2024-08-18,2025-02-07,173,Individual,Basic,US,Desktop,Organic,36,8.85,73,40.3,215.78,629.22,1,2025-02-21,Price,0,215.78,100,0,Medium Engagement,91–180 Days
C0174,2024-07-08,2024-11-07,122,Individual,Premium,US,Desktop,Organic,49,1.64,80,25.9,74.69,150.01,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C0175,2024-08-12,2025-02-24,196,SMB,Standard,US,Desktop,Referral,21,8.69,11,27.6,344.55,1110.89,1,2025-02-25,Low Engagement,0,344.55,100,0,Medium Engagement,181+ Days
C0176,2024-10-09,2025-08-09,304,SMB,Premium,US,Desktop,Referral,7,8.03,69,31.8,357.01,1173.45,1,2025-08-26,Price,0,357.01,100,0,Medium Engagement,181+ Days
C0177,2024-04-30,2024-12-27,241,Individual,Basic,US,Desktop,Referral,16,1.93,18,10.7,366.03,691.18,1,2025-01-10,Low Engagement,0,366.03,100,0,Low Engagement,181+ Days
C0178,2024-04-25,2024-12-17,236,Individual,Standard,EU,Desktop,Organic,26,1.97,40,16.1,369.67,650.96,1,2024-12-25,Service Issues,0,369.67,100,0,Low Engagement,181+ Days
C0179,2024-08-20,2025-07-05,319,SMB,Standard,EU,Mobile,Referral,32,1.91,52,19.0,20.03,69.13,1,2025-07-19,Better Alternative,0,20.03,100,0,Low Engagement,181+ Days
C0180,2024-09-15,2024-12-31,107,Individual,Standard,US,Desktop,Referral,45,1.1,28,16.0,477.88,1546.73,1,2025-01-06,Service Issues,0,477.88,100,0,Low Engagement,91–180 Days
C0181,2024-12-24,2025-02-26,64,Individual,Basic,EU,Mobile,Organic,16,5.94,69,28.4,410.82,1350.15,1,2025-02-27,Better Alternative,0,410.82,100,0,Medium Engagement,31–90 Days
C0182,2024-07-16,2024-11-13,120,Individual,Standard,APAC,Mobile,Paid,41,9.76,58,41.3,453.91,1485.54,1,2024-12-08,Better Alternative,0,453.91,100,0,Medium Engagement,91–180 Days
C0183,2024-05-16,2024-10-24,161,Individual,Basic,US,Desktop,Paid,11,4.95,88,27.8,27.51,71.07,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C0184,2024-11-13,2025-07-26,255,SMB,Standard,APAC,Desktop,Referral,47,5.87,63,33.5,468.25,1307.73,1,2025-07-27,Service Issues,0,468.25,100,0,Medium Engagement,181+ Days
C0185,2024-06-13,2024-08-30,78,Enterprise,Basic,EU,Desktop,Paid,45,9.71,23,36.7,408.7,1058.83,1,2024-09-02,Better Alternative,0,408.7,100,0,Medium Engagement,31–90 Days
C0186,2024-08-12,2025-06-29,321,Enterprise,Premium,EU,Desktop,Paid,26,3.3,88,26.6,421.87,676.01,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0187,2024-11-02,2025-08-27,298,Individual,Basic,APAC,Desktop,Paid,47,8.73,15,33.5,64.78,193.76,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0188,2024-08-21,2025-05-07,259,Individual,Premium,EU,Desktop,Paid,7,5.92,51,23.8,374.61,940.52,1,2025-05-12,Price,0,374.61,100,0,Low Engagement,181+ Days
C0189,2024-06-20,2024-08-04,45,Individual,Premium,US,Desktop,Referral,22,6.13,79,31.6,480.76,1343.93,1,2024-08-08,Price,0,480.76,100,0,Medium Engagement,31–90 Days
C0190,2024-05-31,2025-02-03,248,SMB,Premium,APAC,Mobile,Paid,41,4.09,5,19.2,345.7,866.08,1,2025-02-24,Service Issues,0,345.7,100,0,Low Engagement,181+ Days
C0191,2024-11-10,2025-04-16,157,Individual,Standard,US,Desktop,Paid,48,6.05,36,30.1,293.87,729.86,1,2025-04-30,Low Engagement,0,293.87,100,0,Medium Engagement,91–180 Days
C0192,2024-06-08,2025-01-30,236,Individual,Basic,APAC,Desktop,Organic,28,1.66,84,22.4,473.9,873.67,1,2025-02-28,Service Issues,0,473.9,100,0,Low Engagement,181+ Days
C0193,2024-04-05,2024-12-14,253,Individual,Premium,EU,Mobile,Referral,49,7.88,3,30.0,232.61,478.58,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0194,2024-08-20,2025-08-01,346,Individual,Basic,APAC,Desktop,Organic,19,3.56,97,27.2,307.66,559.24,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0195,2024-06-28,2025-01-24,210,Individual,Standard,APAC,Desktop,Organic,15,8.99,91,39.1,248.64,470.26,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0196,2024-04-22,2024-10-02,163,Enterprise,Standard,US,Mobile,Referral,16,4.31,37,19.5,467.77,1611.91,1,2024-10-04,Service Issues,0,467.77,100,0,Low Engagement,91–180 Days
C0197,2024-11-13,2025-02-03,82,Enterprise,Standard,EU,Desktop,Paid,15,2.29,40,14.7,56.52,102.09,1,2025-02-04,Price,0,56.52,100,0,Low Engagement,31–90 Days
C0198,2024-02-21,2024-09-18,210,SMB,Basic,US,Desktop,Organic,18,7.26,91,35.4,260.54,531.12,1,2024-09-22,Better Alternative,0,260.54,100,0,Medium Engagement,181+ Days
C0199,2024-09-24,2025-07-26,305,SMB,Standard,EU,Desktop,Referral,7,2.48,80,19.6,349.74,937.72,1,2025-07-31,Price,0,349.74,100,0,Low Engagement,181+ Days
C0200,2024-10-21,2024-11-16,26,Individual,Premium,US,Desktop,Paid,37,7.78,13,28.8,400.12,1088.47,1,2024-11-21,Price,0,400.12,100,0,Medium Engagement,0–30 Days
C0201,2024-04-22,2024-09-07,138,Individual,Basic,APAC,Desktop,Referral,37,9.71,70,42.2,299.85,542.11,1,2024-10-05,Service Issues,0,299.85,100,0,Medium Engagement,91–180 Days
C0202,2024-04-10,2024-11-22,226,SMB,Premium,US,Desktop,Organic,28,8.02,85,38.4,456.28,1408.73,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0203,2024-04-22,2024-07-01,70,SMB,Basic,EU,Mobile,Paid,40,1.2,50,18.5,472.16,1449.72,1,2024-07-25,Better Alternative,0,472.16,100,0,Low Engagement,31–90 Days
C0204,2024-03-21,2024-07-12,113,Individual,Basic,EU,Desktop,Paid,35,6.4,64,32.6,50.87,100.45,1,2024-07-24,Service Issues,0,50.87,100,0,Medium Engagement,91–180 Days
C0205,2024-07-05,2024-08-25,51,SMB,Basic,APAC,Desktop,Referral,25,7.26,92,36.9,213.14,442.76,0,,Unknown,1,0.0,0,100,Medium Engagement,31–90 Days
C0206,2024-04-22,2024-05-26,34,SMB,Basic,EU,Mobile,Paid,30,8.43,51,34.7,31.26,105.53,1,2024-05-27,Better Alternative,0,31.26,100,0,Medium Engagement,31–90 Days
C0207,2024-01-02,2024-02-19,48,SMB,Premium,US,Mobile,Organic,43,1.5,94,26.4,178.12,561.32,0,,Unknown,1,0.0,0,100,Medium Engagement,31–90 Days
C0208,2024-05-09,2025-03-05,300,SMB,Basic,APAC,Desktop,Organic,11,5.32,29,19.8,277.7,804.11,1,2025-03-22,Better Alternative,0,277.7,100,0,Low Engagement,181+ Days
C0209,2024-08-07,2024-12-25,140,SMB,Basic,EU,Mobile,Organic,16,5.82,56,26.2,457.18,760.96,1,2024-12-27,Better Alternative,0,457.18,100,0,Medium Engagement,91–180 Days
C0210,2024-02-23,2024-10-18,238,SMB,Basic,EU,Desktop,Referral,14,2.52,78,20.8,426.35,996.18,0,,Unknown,1,0.0,0,100,Low Engagement,181+ Days
C0211,2024-12-08,2025-04-04,117,Enterprise,Standard,US,Desktop,Paid,8,3.9,81,23.5,81.2,212.63,1,2025-04-11,Price,0,81.2,100,0,Low Engagement,91–180 Days
C0212,2024-08-11,2025-02-08,181,Individual,Standard,US,Mobile,Paid,38,4.96,98,34.7,64.65,121.21,1,2025-03-07,Better Alternative,0,64.65,100,0,Medium Engagement,181+ Days
C0213,2024-08-12,2024-12-01,111,Enterprise,Basic,APAC,Desktop,Paid,41,8.5,29,33.8,302.85,725.77,1,2024-12-30,Low Engagement,0,302.85,100,0,Medium Engagement,91–180 Days
C0214,2024-05-05,2025-05-03,363,Individual,Basic,EU,Desktop,Organic,47,9.36,97,47.3,275.42,744.2,1,2025-05-09,Low Engagement,0,275.42,100,0,Medium Engagement,181+ Days
C0215,2024-05-09,2024-05-30,21,SMB,Premium,US,Mobile,Paid,11,6.66,41,25.0,147.86,318.6,1,2024-06-10,Price,0,147.86,100,0,Low Engagement,0–30 Days
C0216,2024-02-22,2024-12-02,284,SMB,Basic,APAC,Mobile,Organic,31,4.55,10,19.1,451.74,1383.18,1,2024-12-20,Low Engagement,0,451.74,100,0,Low Engagement,181+ Days
C0217,2024-06-20,2024-10-08,110,Individual,Basic,EU,Mobile,Paid,24,3.29,26,16.9,465.14,1479.56,1,2024-10-30,Low Engagement,0,465.14,100,0,Low Engagement,91–180 Days
C0218,2024-08-05,2024-09-27,53,SMB,Basic,EU,Mobile,Organic,38,9.84,23,35.7,213.25,457.89,0,,Unknown,1,0.0,0,100,Medium Engagement,31–90 Days
C0219,2024-06-08,2025-04-18,314,Enterprise,Standard,APAC,Desktop,Paid,17,9.85,98,42.7,447.35,1421.37,1,2025-04-23,Low Engagement,0,447.35,100,0,Medium Engagement,181+ Days
C0220,2024-07-16,2024-08-11,26,Enterprise,Basic,APAC,Mobile,Referral,14,9.32,38,31.8,204.3,348.77,1,2024-09-03,Better Alternative,0,204.3,100,0,Medium Engagement,0–30 Days
C0221,2024-09-03,2025-08-08,339,Individual,Standard,US,Mobile,Referral,31,8.07,71,37.0,373.67,1186.57,1,2025-08-29,Service Issues,0,373.67,100,0,Medium Engagement,181+ Days
C0222,2024-11-19,2025-01-24,66,SMB,Basic,EU,Mobile,Organic,5,3.93,17,13.4,248.45,448.58,0,,Unknown,1,0.0,0,100,Low Engagement,31–90 Days
C0223,2024-07-21,2025-06-06,320,SMB,Premium,EU,Mobile,Organic,43,8.35,76,40.9,78.84,131.34,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0224,2024-07-02,2025-05-10,312,Individual,Basic,EU,Mobile,Paid,42,4.68,44,26.7,465.41,1295.49,1,2025-06-05,Low Engagement,0,465.41,100,0,Medium Engagement,181+ Days
C0225,2024-05-02,2024-05-23,21,SMB,Standard,APAC,Desktop,Paid,34,3.94,87,29.7,237.97,581.57,0,,Unknown,1,0.0,0,100,Medium Engagement,0–30 Days
C0226,2024-09-11,2025-08-04,327,Individual,Basic,US,Mobile,Referral,33,7.7,86,38.8,372.55,1235.29,1,2025-08-19,Price,0,372.55,100,0,Medium Engagement,181+ Days
C0227,2024-10-20,2025-01-17,89,Individual,Basic,EU,Desktop,Paid,37,1.72,11,13.4,196.24,436.9,1,2025-02-06,Better Alternative,0,196.24,100,0,Low Engagement,31–90 Days
C0228,2024-10-06,2025-05-19,225,Individual,Standard,APAC,Mobile,Organic,4,1.44,48,11.6,29.06,60.28,1,2025-05-23,Price,0,29.06,100,0,Low Engagement,181+ Days
C0229,2024-11-20,2025-11-03,348,SMB,Basic,EU,Mobile,Organic,17,5.03,93,29.9,68.25,170.73,1,2025-11-24,Price,0,68.25,100,0,Medium Engagement,181+ Days
C0230,2024-04-07,2025-01-05,273,Individual,Premium,US,Mobile,Organic,15,5.01,30,20.0,258.19,622.73,1,2025-01-20,Price,0,258.19,100,0,Low Engagement,181+ Days
C0231,2024-07-16,2024-12-21,158,Enterprise,Premium,EU,Mobile,Organic,7,9.06,91,37.7,351.18,768.68,1,2025-01-09,Better Alternative,0,351.18,100,0,Medium Engagement,91–180 Days
C0232,2024-08-27,2024-11-25,90,SMB,Premium,US,Mobile,Organic,24,2.14,21,13.3,180.67,521.68,0,,Unknown,1,0.0,0,100,Low Engagement,31–90 Days
C0233,2024-05-23,2025-01-02,224,SMB,Basic,US,Mobile,Referral,31,2.11,43,17.9,353.83,1068.26,0,,Unknown,1,0.0,0,100,Low Engagement,181+ Days
C0234,2024-04-06,2024-10-30,207,Individual,Standard,EU,Mobile,Referral,25,2.33,91,24.5,355.35,1139.24,1,2024-11-13,Better Alternative,0,355.35,100,0,Low Engagement,181+ Days
C0235,2024-07-19,2025-02-13,209,SMB,Basic,EU,Mobile,Organic,21,1.27,63,16.8,357.89,1233.19,1,2025-03-04,Low Engagement,0,357.89,100,0,Low Engagement,181+ Days
C0236,2024-05-03,2024-06-06,34,SMB,Premium,US,Desktop,Paid,30,1.65,76,21.5,256.41,521.36,1,2024-07-04,Low Engagement,0,256.41,100,0,Low Engagement,31–90 Days
C0237,2024-07-05,2024-10-11,98,SMB,Standard,APAC,Mobile,Organic,42,6.94,24,29.4,459.15,1346.31,1,2024-10-17,Price,0,459.15,100,0,Medium Engagement,91–180 Days
C0238,2024-11-21,2025-08-25,277,Individual,Premium,US,Desktop,Referral,9,4.88,50,21.5,254.81,583.14,1,2025-09-11,Low Engagement,0,254.81,100,0,Low Engagement,181+ Days
C0239,2024-12-14,2025-05-15,152,Individual,Basic,EU,Mobile,Organic,11,7.87,6,22.8,236.13,673.95,1,2025-06-05,Low Engagement,0,236.13,100,0,Low Engagement,91–180 Days
C0240,2024-09-15,2024-11-22,68,Individual,Standard,EU,Desktop,Referral,27,9.93,5,31.0,115.7,283.69,1,2024-11-27,Better Alternative,0,115.7,100,0,Medium Engagement,31–90 Days
C0241,2024-05-27,2024-07-01,35,SMB,Basic,APAC,Mobile,Referral,5,6.93,23,21.8,167.67,584.76,0,,Unknown,1,0.0,0,100,Low Engagement,31–90 Days
C0242,2024-09-08,2024-11-03,56,SMB,Standard,US,Mobile,Organic,19,1.45,18,10.1,40.32,119.26,1,2024-11-04,Price,0,40.32,100,0,Low Engagement,31–90 Days
C0243,2024-12-11,2025-10-04,297,Individual,Basic,US,Mobile,Organic,4,1.94,82,18.0,324.1,1103.55,1,2025-10-23,Low Engagement,0,324.1,100,0,Low Engagement,181+ Days
C0244,2024-05-26,2025-02-25,275,Enterprise,Standard,US,Desktop,Paid,22,8.93,99,41.6,139.3,441.57,1,2025-02-26,Price,0,139.3,100,0,Medium Engagement,181+ Days
C0245,2024-05-27,2024-06-21,25,SMB,Standard,EU,Desktop,Referral,8,5.75,8,17.2,165.99,548.73,1,2024-07-02,Better Alternative,0,165.99,100,0,Low Engagement,0–30 Days
C0246,2024-12-17,2025-07-13,208,Individual,Standard,US,Desktop,Paid,28,8.42,35,31.9,389.99,1220.22,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0247,2024-07-17,2025-05-04,291,Individual,Basic,APAC,Desktop,Organic,15,8.71,39,30.6,177.07,428.21,1,2025-05-11,Service Issues,0,177.07,100,0,Medium Engagement,181+ Days
C0248,2024-11-03,2025-02-06,95,Individual,Standard,EU,Mobile,Referral,45,9.35,92,46.2,136.25,272.99,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C0249,2024-05-07,2025-01-21,259,Individual,Basic,EU,Mobile,Paid,21,9.55,23,31.5,101.15,226.64,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0250,2024-02-08,2024-11-13,279,Individual,Basic,US,Mobile,Paid,7,5.99,47,23.4,391.93,603.76,1,2024-11-16,Low Engagement,0,391.93,100,0,Low Engagement,181+ Days
C0251,2024-12-03,2025-11-12,344,SMB,Basic,APAC,Desktop,Paid,19,4.07,62,23.3,82.26,209.6,1,2025-12-07,Price,0,82.26,100,0,Low Engagement,181+ Days
C0252,2024-12-25,2025-04-30,126,Enterprise,Basic,EU,Mobile,Organic,13,9.66,68,37.0,237.8,596.91,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C0253,2024-05-08,2024-05-24,16,Individual,Basic,EU,Desktop,Organic,38,5.93,52,30.2,263.33,671.62,0,,Unknown,1,0.0,0,100,Medium Engagement,0–30 Days
C0254,2024-09-23,2025-02-16,146,SMB,Standard,US,Desktop,Organic,36,1.58,53,19.1,349.95,1206.65,1,2025-02-24,Price,0,349.95,100,0,Low Engagement,91–180 Days
C0255,2024-05-30,2024-12-01,185,Individual,Basic,US,Desktop,Referral,49,6.78,41,32.9,323.98,1076.56,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0256,2024-10-24,2025-09-26,337,Enterprise,Basic,APAC,Desktop,Organic,33,6.29,44,28.9,409.15,746.05,0,,Unknown,1,0.0,0,100,Medium Engagement,181+ Days
C0257,2024-04-08,2025-02-26,324,Enterprise,Premium,US,Desktop,Referral,10,9.06,89,38.0,41.48,92.82,1,2025-03-11,Low Engagement,0,41.48,100,0,Medium Engagement,181+ Days
C0258,2024-09-19,2025-05-01,224,Individual,Basic,APAC,Mobile,Paid,39,6.88,13,27.0,162.29,381.04,1,2025-05-06,Low Engagement,0,162.29,100,0,Medium Engagement,181+ Days
C0259,2024-09-08,2024-12-08,91,Individual,Standard,EU,Desktop,Paid,32,4.14,28,21.0,154.46,343.07,0,,Unknown,1,0.0,0,100,Low Engagement,91–180 Days
C0260,2024-05-23,2025-01-10,232,Individual,Standard,APAC,Desktop,Organic,30,9.7,5,31.0,90.09,279.01,1,2025-02-03,Low Engagement,0,90.09,100,0,Medium Engagement,181+ Days
C0261,2024-12-11,2025-04-02,112,SMB,Premium,APAC,Mobile,Paid,43,8.21,6,30.0,158.81,404.66,1,2025-04-25,Better Alternative,0,158.81,100,0,Medium Engagement,91–180 Days
C0262,2024-04-21,2025-01-28,282,Individual,Standard,APAC,Desktop,Organic,33,6.67,36,28.7,168.69,446.05,1,2025-02-21,Price,0,168.69,100,0,Medium Engagement,181+ Days
C0263,2024-02-29,2024-03-23,23,SMB,Standard,EU,Desktop,Referral,49,3.64,52,26.7,270.5,867.23,1,2024-03-29,Better Alternative,0,270.5,100,0,Medium Engagement,0–30 Days
C0264,2024-01-02,2024-06-18,168,SMB,Premium,US,Mobile,Paid,6,4.36,17,14.7,338.58,1053.61,1,2024-07-10,Better Alternative,0,338.58,100,0,Low Engagement,91–180 Days
C0265,2024-10-30,2025-04-09,161,Enterprise,Basic,EU,Mobile,Organic,48,7.03,86,40.1,202.93,358.05,0,,Unknown,1,0.0,0,100,Medium Engagement,91–180 Days
C0266,2024-09-10,2025-01-05,117,Enterprise,Premium,US,Mobile,Paid,22,1.65,37,14.1,365.35,1069.68,1,2025-01-11,Price,0,365.35,100,0,Low Engagement,91–180 Days
C0267,2024-05-19,2024-12-02,197,Enterprise,Basic,APAC,Desktop,Paid,45,3.31,58,26.0,181.36,429.98,1,2024-12-10,Price,0,181.36,100,0,Medium Engagement,181+ Days
C0268,2024-02-06,2024-12-12,310,Individual,Premium,APAC,Mobile,Organic,6,7.43,0,19.8,159.34,332.91,1,2024-12-30,Better Alternative,0,159.34,100,0,Low Engagement,181+ Days
C0269,2024-06-08,2024-09-23,107,Individual,Basic,APAC,Mobile,Paid,24,5.32,67,28.2,279.77,447.64,1,2024-09-27,Price,0,279.77,100,0,Medium Engagement,91–180 Days
C0270,2024-01-09,2024-05-28,140,Individual,Standard,APAC,Mobile,Paid,2,4.62,43,18.4,31.38,77.65,1,2024-06-26,Price,0,31.38,100,0,Low Engagement,91–180 Days
C0271,2024-08-20,2025-06-18,302,SMB,Basic,APAC,Desktop,Paid,37,2.36,46,20.2,58.3,128.89,1,2025-06-21,Service Issues,0,58.3,100,0,Low Engagement,181+ Days
C0272,2024-04-08,2024-10-05,180,Individual,Standard,US,Mobile,Paid,19,4.98,34,21.4,220.63,441.93,1,2024-10-28,Price,0,220.63,100,0,Low Engagement,91–180 Days
C0273,2024-05-26,2024-12-04,192,Individual,Basic,US,Desktop,Referral,33,7.94,86,39.4,472.6,1365.5,1,2024-12-18,Better Alternative,0,472.6,100,0,Medium Engagement,181+ Days
C0274,2024-10-30,2024-12-17,48,Individual,Premium,APAC,Desktop,Paid,48,3.38,90,31.6,366.33,1113.27,1,2025-01-06,Price,0,366.33,100,0,Medium Engagement,31–90 Days
C0275,2024-07-26,2024-08-19,24,SMB,Premium,EU,Mobile,Paid,43,1.05,59,20.1,62.3,123.95,1,2024-08-25,Better Alternative,0,62.3,100,0,Low Engagement,0–30 Days
C0276,2024-05-10,2024-05-23,13,SMB,Basic,EU,Desktop,Organic,43,7.02,89,39.5,426.23,681.5,0,,Unknown,1,0.0,0,100,Medium Engagement,0–30 Days
C0277,2024-05-31,2025-05-24,358,SMB,Premium,APAC,Desktop,Referral,29,9.75,51,37.8,371.5,1187.87,1,2025-06-03,Low Engagement,0,371.5,100,0,Medium Engagement,181+ Days
C0278,2024-02-23,2024-09-29,219,SMB,Standard,US,Mobile,Organic,16,6.46,7,20.4,313.25,476.11,1,2024-10-22,Service Issues,0,313.25,100,0,Low Engagement,181+ Days
C0279,2024-04-29,2024-10-16,170,SMB,Standard,EU,Desktop,Organic,9,2.08,79,18.8,413.74,1396.05,1,2024-11-02,Low Engagement,0,413.74,100,0,Low Engagement,91–180 Days
C0280,2024-06-09,2024-07-04,25,Individual,Basic,EU,Mobile,Organic,34,3.89,40,22.5,213.97,589.54,1,2024-07-24,Service Issues,0,213.97,100,0,Low Engagement,0–30 Days
